ResourceID,Activity Type,Address Type,Administrative Subdivision Name,Administrative Subdivision Type,Cadastral Reference,Description,Description Type,End Date of Existence,End Date Type,External Identifier Type,External Source,External XRef,From Date,Geometry Qualifier,Keyword,Name,Name Type,Place Address,Place Description,Primary Reference Number,Spatial Coordinates Geometry,Start Date of Existence,Start Date Type,To Date
0460e5b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0793/HE1921,,,,1-2 Hautbois Villas,,"1-2 Hautbois Villas, Bellozanne Road",,0400793,GEOMETRYCOLLECTION (POINT (-2.123845 49.194598)),,,
0bda2470-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0197,,,,Post Box No.26,,"Post Box No.26, La Grande Route de St Laurent",,0600196,GEOMETRYCOLLECTION (POINT (-2.14135 49.214178)),,,
0bd71a80-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0186,,,Richmond Map,Le Becquet,,"Le Becquet, Les Gellettes",,0600186,GEOMETRYCOLLECTION (POINT (-2.160158 49.210896)),,,
fc808b40-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0104,,,,Pine Farm,,"Pine Farm, La Cache de L'Eglise",,0900104,GEOMETRYCOLLECTION (POINT (-2.204678 49.228062)),,,
044d3cd0-149c-0138-c573-740f24312a1c,Building Survey (structural),Postal Address,St. Helier,Parish,,Hartigan was commissioned by Jersey Mututal to investigate water ingress in the roofs at the property.,Building Survey (structural),,,Listed building,Government of Jersey,HE0241,,,,28,,"28, Halkett Place",,0400241,GEOMETRYCOLLECTION (POINT (-2.104599 49.184508)),,,
044b32e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0188,,,,21,,"21, David Place",,0400188,GEOMETRYCOLLECTION (POINT (-2.102813 49.188603)),,,
2ef346c0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,,,,,,Richmond Map,Val de la Mare Farm Cottage,,"Val de la Mare Farm Cottage, La Rue du Val de la Mare du Sud",,1000274,GEOMETRYCOLLECTION (POINT (-2.211167 49.205065)),,,
044d28f0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0239,,,,33,,"33, Green Street",,0400239,GEOMETRYCOLLECTION (POINT (-2.104451 49.179153)),,,
8b6cc8d0-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0082,,,,Inglewood,,"Inglewood, La Grande Route de St. Clement",,0200082,GEOMETRYCOLLECTION (POINT (-2.071936 49.171673)),,,
296e8510-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0134,,,,Reiss,,"Reiss, Beach Road",,1100134,GEOMETRYCOLLECTION (POINT (-2.096305 49.178735)),,,
04460130-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0052,,,,2,,"2, Bond Street",,0400052,GEOMETRYCOLLECTION (POINT (-2.107161 49.183178)),,,
b36fc490-149f-0138-c579-740f24312a1c,,Field Number,Trinity,Parish,,,,,,,Government of Jersey,TR0221,,,,La Petite Houguette,,"La Petite Houguette, Field T278",,1200182,GEOMETRYCOLLECTION (POINT (-2.066903 49.238441)),,,
5059c110-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0191,,,,St Brelade's Bay Slipway,,"St Brelade's Bay Slipway, St Brelade's Bay",,0100191,GEOMETRYCOLLECTION (POINT (-2.202499 49.184372)),,,
04461c10-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0054,,,,8,,"8, Bond Street",,0400054,GEOMETRYCOLLECTION (POINT (-2.107486 49.183635)),,,
b367edd0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0060,,,,The Post House,,"The Post House, La Rue es Picots",,1200060,GEOMETRYCOLLECTION (POINT (-2.086815 49.232727)),,,
50573ab0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0135,,,,Market Hall,,"Market Hall, Charing Cross",,0100135,GEOMETRYCOLLECTION (POINT (-2.170488 49.187245)),,,
84e05700-1168-0138-913a-740f24312a1c,,Offshore Islet,Grouville,Parish,,,,,,,,,,,,L'Islet de St Samson,,L'Islet de St Samson,,0300305,GEOMETRYCOLLECTION (POINT (-2.005002 49.157048)),,,
29703f80-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0191,,,Richmond Map,La Vieille Guilleaumerie,,"La Vieille Guilleaumerie, La Rue de la Guilleaumerie",,1100191,GEOMETRYCOLLECTION (POINT (-2.075164 49.213465)),,,
5895895a-8647-11eb-8701-0275d4869ef4,Archaeological Excavation,Postal Address,St. Helier,Parish,,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Two trenches (0401257, 0401264) were opened in 1973 at the Fish Market, the Beresford Street/Minden Place area. The trenches were opened due to the laying of new drains. The trenches were observed and cleaned down. The original patterned market floor was cobbles with large and small sea worn pebbles set in sand. Between the cracks of the greasy dirt were fragments of different mocha ware mugs of the second half of the 19th century, Victorian. The floor remains present beneath concrete at approximate depth of 1 metre. ",Archaeological Excavation,,,,,,1973,,,Fish Market,,"Fish Market, Beresford Street/Minden Place",,0401257,GEOMETRYCOLLECTION (POINT (-2.103313 49.185554)),,,1973
f15c4320-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,,,,,,,Maison de la Banque,,"Maison de la Banque, La Rue du Rondin ",,0800203,GEOMETRYCOLLECTION (POINT (-2.181744 49.239573)),,,
b36bc290-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0116,,,German Occupation,Bouley Bay Harbour,,"Bouley Bay Harbour, Les Charrières du Boulay ",,1200116,GEOMETRYCOLLECTION (POINT (-2.081937 49.239495)),,,
047bbba0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1605,,,,52,,"52, Val Plaisant",,0401605,GEOMETRYCOLLECTION (POINT (-2.102995 49.191552)),,,
0460b1b0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0787,,,,43,,"43, Bath Street",,0400787,GEOMETRYCOLLECTION (POINT (-2.10227 49.185302)),,,
505b7b80-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0236,,,German Occupation,HQ for Battalion Divisional Artillery Regiment 319,,"HQ for Battalion Divisional Artillery Regiment 319, Mont de la Rocque Estate",,0100236,GEOMETRYCOLLECTION (POINT (-2.169835 49.191756)),,,
8b6b3fc0-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,Listed building,Government of Jersey,CL0044,,,,La Rosiere,,"La Rosiere, La Grande Route de St. Clement",,0200044,GEOMETRYCOLLECTION (POINT (-2.049954 49.173401)),,,
296bed80-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0060,,,Richmond Map,Les Fontaines,,"Les Fontaines, Le Mont Sohier",,1100060,GEOMETRYCOLLECTION (POINT (-2.082564 49.202404)),,,
296aff00-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0034,,,,6 Plaisance Terrace,,"6 Plaisance Terrace, La Route du Fort",,1100034,GEOMETRYCOLLECTION (POINT (-2.097438 49.179078)),,,
0447f9d0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0102,,,,37,,"37, Chevalier Road",,0400102,GEOMETRYCOLLECTION (POINT (-2.101611 49.188915)),,,
0467d210-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0980,,,,10,,"10, Duhamel Place",,0400980,GEOMETRYCOLLECTION (POINT (-2.104633 49.187377)),,,
506353c0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,,Noirmont Artefacts,,"Noirmont Artefacts, Le Chemin de Noirmont",,0100438,GEOMETRYCOLLECTION (POINT (-2.169217 49.17104)),,,
04568000-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0489,,,Place of Worship,St Thomas Church,,"St Thomas Church, Val Plaisant",,0400489,GEOMETRYCOLLECTION (POINT (-2.105646 49.188783)),,,
062349d0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0235,,,Richmond Map,Brook Cottage,,"Brook Cottage, La Rue du Hucquet",,0700235,GEOMETRYCOLLECTION (POINT (-2.059062 49.214024)),,,
468e3fe0-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0140,,,Richmond Map,Cross Cottage Farm ,,"Cross Cottage Farm , La Route du Mont Mado",,0500140,GEOMETRYCOLLECTION (POINT (-2.117352 49.241015)),,,
f157a370-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,Listed building,Government of Jersey,MY0078,,,Richmond Map,Falaise House,,"Falaise House, La Grande Rue ",,0800078,GEOMETRYCOLLECTION (POINT (-2.167467 49.250055)),,,
2977d230-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,,,,,,,Site of Le Petit Ponterrin,,"Site of Le Petit Ponterrin, Le Petit Ponterrin",,1100355,GEOMETRYCOLLECTION (POINT (-2.072592 49.209568)),,,
04716230-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Somerset Place,,"Somerset Place, The Parade",,0401262,GEOMETRYCOLLECTION (POINT (-2.110502 49.186084)),,,
27ef9ed2-863b-11eb-8701-0275d4869ef4,Archaeological Excavation,Postal Address,St. Helier,Parish,,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  A trench was opened in 1974 at 31 Union Street. The 1996 Hotton report says that 15th/16th century material which was found to be related to the house of that date under 22 and 24 Hue Street. However, the 1975 bulletin notes the material dates to the 16th/17th century. ",Archaeological Excavation,,,,,,1974,,,31 Union Street,,31 Union Street,,0401164,GEOMETRYCOLLECTION (POINT (-2.108048 49.186282)),,,1974
04821960-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1887,,,,56,,"56, Great Union Road",,0401887,GEOMETRYCOLLECTION (POINT (-2.106766 49.189255)),,,
04503a70-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0317,,,,9,,"9, Lemprière Street",,0400317,GEOMETRYCOLLECTION (POINT (-2.108447 49.187316)),,,
045c22e0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0647,,,,8,,"8, Queen Street",,0400647,GEOMETRYCOLLECTION (POINT (-2.104603 49.184006)),,,
061cf060-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Les Alpes,,"Les Alpes, Le Mont Gabard",,0700041,GEOMETRYCOLLECTION (POINT (-2.031514 49.203287)),,,
f1578ea0-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,Listed building,Government of Jersey,MY0076,,,,Don Gruchy Stone,,"Don Gruchy Stone, La Grande Rue (Field MY678) ",,0800076,GEOMETRYCOLLECTION (POINT (-2.165056 49.243007)),,,
061ce670-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,Faldouet Villa,,"Faldouet Villa, Le Mont Gabard",,0700039,GEOMETRYCOLLECTION (POINT (-2.031346 49.202991)),,,
2eec78c0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,,,,,,Richmond Map,La Carrellerie,,"La Carrellerie, La Rue des Nièmes",,1000052,GEOMETRYCOLLECTION (POINT (-2.190564 49.220071)),,,
2ef17cd0-1168-0138-9137-740f24312a1c,Building Survey (architectural),Postal Address,St. Peter,Parish,,A standing building assessment undertaken by Farman of MS Plannting Ltd on behalf of Dandara Ltd. Farman highlights the importance of the heritage asset and advises on work that would enhance the potential of the listed building. ,Building Survey (architectural),,,Listed building,Government of Jersey,PE0210,,,German Occupation,Command Bunker for Fortress Commander,,"Command Bunker for Fortress Commander, La Rue du Petit Aleval",,1000210,GEOMETRYCOLLECTION (POINT (-2.16511 49.22044)),,,
84db5e90-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0237,,,,Homestead,,"Homestead, Old Road",,0300237,GEOMETRYCOLLECTION (POINT (-2.030579 49.197632)),,,
fc820890-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0162,,,,La Pointe ,,"La Pointe , La Rue de la Pointe",,0900162,GEOMETRYCOLLECTION (POINT (-2.200041 49.229739)),,,
0bd7aad0-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0209,,,German Occupation,"Divisional Artillery Observation Post, Batterie Fritsch",,"Divisional Artillery Observation Post, Batterie Fritsch, Le Mont Félard",,0600209,GEOMETRYCOLLECTION (POINT (-2.137359 49.199217)),,,
8b6f80e0-1498-0138-c570-740f24312a1c,,Postal Address,St. Clement,Parish,,,,,,,,,,,Richmond Map,Sion Farm,,"Sion Farm, La Rue de Samarès",,0200153,GEOMETRYCOLLECTION (POINT (-2.07449 49.164771)),,,
0473cd20-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1339/HE1751/HE1752,,,,1-3 Milden Villas,,"1-3 Milden Villas, Queen's Road",,0401339,GEOMETRYCOLLECTION (POINT (-2.109669 49.194411)),,,
0468c330-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1007,,,Richmond Map,Mont a L'Abbe House,,"Mont a L'Abbe House, La Grande Route de Mont à l'Abbé",,0401007,GEOMETRYCOLLECTION (POINT (-2.116593 49.208697)),,,
b36abaa0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0224,,,Richmond Map,Les Lauriers,,"Les Lauriers, La Rue de la Garenne",,1200224,GEOMETRYCOLLECTION (POINT (-2.107463 49.214937)),,,
046c6a30-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1114,,,,Royston,,"Royston, Le Havre des Pas",,0401114,GEOMETRYCOLLECTION (POINT (-2.104339 49.176888)),,,
04539a20-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0411,,,Richmond Map,14-14½ ,,"14-14½ , Queen Street",,0400411,GEOMETRYCOLLECTION (POINT (-2.10434 49.183939)),,,
0bdd7920-116c-0138-9146-740f24312a1c,,Field Number,St. Lawrence,Parish,,,,,,,,,,,,Clos du Moulin ,,"Clos du Moulin , Field L264",,0600305,GEOMETRYCOLLECTION (POINT (-2.134595 49.225837)),,,
06221f60-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0178,,,Richmond Map,Petit Haut du Rue,,"Petit Haut du Rue, La Rue de la Clochette",,0700178,GEOMETRYCOLLECTION (POINT (-2.053295 49.209465)),,,
04819180-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1862,,,,Gateway,,"Gateway, St Clement's Road",,0401862,GEOMETRYCOLLECTION (POINT (-2.098653 49.179881)),,,
2ef6eda0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,,,,,,,Sycamore Farm,,"Sycamore Farm, La Rue de la Commune",,1000295,GEOMETRYCOLLECTION (POINT (-2.189296 49.203541)),,,
b3667e20-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,,,,,Anchor Cottage,,"Anchor Cottage, La Rue du Douet",,1200144,GEOMETRYCOLLECTION (POINT (-2.10919 49.215231)),,,
f15933a0-1168-0138-9140-740f24312a1c,,Postal Address,St. Mary ,Parish,,,,,,Listed building,Government of Jersey,MY0116,,,,Rockdene (outbuilding) ,,"Rockdene (outbuilding) , La Rue du Rondin",,0800116,GEOMETRYCOLLECTION (POINT (-2.182878 49.239971)),,,
8b6fb5d0-1498-0138-c570-740f24312a1c,,Field Number,St. Clement,Parish,,,,,,,,,,,,Artefact Scatter Area,,"Artefact Scatter Area, Field C149",,0200159,GEOMETRYCOLLECTION (POINT (-2.060181 49.168649)),,,
06293390-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,Richmond Map,Blanc Bois,,"Blanc Bois, La Grande Route de Rozel",,0700342,GEOMETRYCOLLECTION (POINT (-2.049212 49.219791)),,,
2eecc5e0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0059,,,Richmond Map,Greenlands,,"Greenlands, La Rue de la Presse",,1000059,GEOMETRYCOLLECTION (POINT (-2.197539 49.214812)),,,
06201fb0-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0125,,,Richmond Map,Clifton,,"Clifton, La Rue du Villot",,0700125,GEOMETRYCOLLECTION (POINT (-2.030447 49.222367)),,,
8b6ff5c0-1498-0138-c570-740f24312a1c,,,St. Clement,Parish,,,,,,,,,,,,Site of flint finds,,Site of flint finds,,0200166,GEOMETRYCOLLECTION (POINT (-2.058076 49.169497)),,,
b3644c70-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0213,,,Richmond Map,Le Rondin,,"Le Rondin, La Route de la Trinité",,1200213,GEOMETRYCOLLECTION (POINT (-2.092414 49.231415)),,,
84e0caf0-1168-0138-913a-740f24312a1c,,Field Number,Grouville,Parish,,,,,,,,,,,,Artefact Scatter Area,,"Artefact Scatter Area, Field G77",,0300318,GEOMETRYCOLLECTION (POINT (-2.032981 49.198489)),,,
b36c7120-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0174,,,,Milestone '4 1838' ,,"Milestone '4 1838' , La Rue es Picots",,1200174,GEOMETRYCOLLECTION (POINT (-2.085716 49.232965)),,,
04632e20-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0852,,,,17,,"17, Chevalier Road",,0400852,GEOMETRYCOLLECTION (POINT (-2.101423 49.188326)),,,
50552da0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0091,,,Richmond Map,Green Hill Farm,,"Green Hill Farm, La Route du Francfief",,0100091,GEOMETRYCOLLECTION (POINT (-2.188211 49.199297)),,,
04772430-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE1439,,,,Shop,,"Shop, La Route de St Aubin",,0401439,GEOMETRYCOLLECTION (POINT (-2.1304 49.195293)),,,
f15b97d0-1168-0138-9140-740f24312a1c,,Field Number,St. Mary ,Parish,,,,,,,,,,,,Lithic Scatter,,"Lithic Scatter, Field MY128A ",,0800183,GEOMETRYCOLLECTION (POINT (-2.186638 49.24759)),,,
0bd41eb0-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0086,,,,Les Varvots Villa,,"Les Varvots Villa, La Rue des Varvôts",,0600086,GEOMETRYCOLLECTION (POINT (-2.150927 49.232949)),,,
04871050-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Site of Newgate Street Prison,,"Site of Newgate Street Prison, Newgate Street",,0400761,GEOMETRYCOLLECTION (POINT (-2.113161 49.187564)),,,
0627da20-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,,,,,,,La Rue,,"La Rue, La Rue du Rue",,0700352,GEOMETRYCOLLECTION (POINT (-2.051492 49.210547)),,,
84d71150-1168-0138-913a-740f24312a1c,,Postal Address,Grouville,Parish,,,,,,Listed building,Government of Jersey,GR0078/GR0247,,,,Bellair,,"Bellair, La Grande Route des Sablons",,0300078,GEOMETRYCOLLECTION (POINT (-2.032667 49.176866)),,,
0622fc20-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0219,,,,Maison de la Croix (Outbuilding),,"Maison de la Croix (Outbuilding), La Rue du Hucquet",,0700219,GEOMETRYCOLLECTION (POINT (-2.058524 49.220606)),,,
2ef644b0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,,,,,,Railway,Site of Beaumont Railway Station,,"Site of Beaumont Railway Station, La Route de la Haule",,1000190,GEOMETRYCOLLECTION (POINT (-2.157151 49.196153)),,,
505eabf0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,,,,,,,Cardington Lodge,,"Cardington Lodge, Le Mont du Boulevard",,0100320,GEOMETRYCOLLECTION (POINT (-2.169961 49.184796)),,,
2970bad0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0207/SA0308,,,,La Reve Cache,,"La Reve Cache, La Route de Maufant",,1100207,GEOMETRYCOLLECTION (POINT (-2.066521 49.215084)),,,
468b9490-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0077,,,German Occupation,Resistance Nest Sorel B,,"Resistance Nest Sorel B, Sorel Point",,0500077,GEOMETRYCOLLECTION (POINT (-2.158908 49.259745)),,,
fc87cce0-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0264,,,Richmond Map,Lake Vale,,"Lake Vale, La Rue du Val de la Mare",,0900264,GEOMETRYCOLLECTION (POINT (-2.215605 49.218872)),,,
2eef26e0-1168-0138-9137-740f24312a1c,,Postal Address,St. Peter,Parish,,,,,,Listed building,Government of Jersey,PE0129,,,,La Thebeaudiere,,"La Thebeaudiere, Beaumont Hill",,1000129,GEOMETRYCOLLECTION (POINT (-2.161058 49.198066)),,,
061e0e10-116c-0138-9143-740f24312a1c,,Postal Address,St. Martin,Parish,,,,,,Listed building,Government of Jersey,MN0068,,,Richmond Map,Brook Cottage,,"Brook Cottage, Le Mont des Landes",,0700068,GEOMETRYCOLLECTION (POINT (-2.03206 49.210994)),,,
296f5ae0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0161,,,,Louiseville,,"Louiseville, Dicq Road",,1100161,GEOMETRYCOLLECTION (POINT (-2.095125 49.178222)),,,
296d0ac0-1168-0138-9134-740f24312a1c,,Postal Address,St. Saviour,Parish,,,,,,Listed building,Government of Jersey,SA0088,,,,La Vignette,,"La Vignette, La Rue de la Vignette",,1100088,GEOMETRYCOLLECTION (POINT (-2.063428 49.218819)),,,
0467a300-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0975,,,,15½,,"15½, Dorset Street",,0400975,GEOMETRYCOLLECTION (POINT (-2.106335 49.19002)),,,
fc857380-149c-0138-c576-740f24312a1c,,Postal Address,St. Ouen,Parish,,,,,,Listed building,Government of Jersey,OU0177,,,,Milestone 'O6',,"Milestone 'O6', La Rue du Manoir",,0900177,GEOMETRYCOLLECTION (POINT (-2.200243 49.226307)),,,
04490330-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0128,,,,16,,"16, Clarendon Road",,0400128,GEOMETRYCOLLECTION (POINT (-2.103947 49.192413)),,,
506162e0-116c-0138-914f-740f24312a1c,,Postal Address,St. Brelade,Parish,,,,,,Listed building,Government of Jersey,BR0402,,,German Occupation,"Resistance Nest Red Houses, Observation Bunker",,"Resistance Nest Red Houses, Observation Bunker, Park Estate",,0100402,GEOMETRYCOLLECTION (POINT (-2.200255 49.186583)),,,
b36ef8b0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,,,,,,,Gatepost '1817',,"Gatepost '1817', La Rue de la Garenne",,1200258,GEOMETRYCOLLECTION (POINT (-2.103917 49.2149)),,,
04509830-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0326,,,,11,,"11, Midvale Road",,0400326,GEOMETRYCOLLECTION (POINT (-2.104734 49.191524)),,,
0bd73b20-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0191,,,,Les Jardins Lodge,,"Les Jardins Lodge, La Grande Route de St Laurent",,0600191,GEOMETRYCOLLECTION (POINT (-2.143036 49.223758)),,,
046273c0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0834,,,,25,,"25, Burrard Street",,0400834,GEOMETRYCOLLECTION (POINT (-2.105412 49.186159)),,,
b3655df0-149f-0138-c579-740f24312a1c,,Postal Address,Trinity,Parish,,,,,,Listed building,Government of Jersey,TR0009,,,Richmond Map,Haute Vue,,"Haute Vue, La Rue du Carrefour",,1200009,GEOMETRYCOLLECTION (POINT (-2.087425 49.231919)),,,
04855380-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,,,,,,,Longfields,,"Longfields, La Route du Petit Clos",,0400543,GEOMETRYCOLLECTION (POINT (-2.105647 49.205623)),,,
0bd91d50-116c-0138-9146-740f24312a1c,,Postal Address,St. Lawrence,Parish,,,,,,Listed building,Government of Jersey,LA0044,,,Richmond Map,Sea View,,"Sea View, Les Charrières de Malorey",,0600044,GEOMETRYCOLLECTION (POINT (-2.153573 49.215054)),,,
04592860-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0564,,,,31,,"31, Chevalier Road",,0400564,GEOMETRYCOLLECTION (POINT (-2.101556 49.188741)),,,
506343e0-116c-0138-914f-740f24312a1c,,,St. Brelade,Parish,,,,,,,,,,,,Lithic Scatter Area,,Lithic Scatter Area,,0100436,GEOMETRYCOLLECTION (POINT (-2.233655 49.179688)),,,
04653fa0-149c-0138-c573-740f24312a1c,,Postal Address,St. Helier,Parish,,,,,,Listed building,Government of Jersey,HE0908,,,,20,,"20, Commercial Buildings",,0400908,GEOMETRYCOLLECTION (POINT (-2.108724 49.180506)),,,
46884180-116c-0138-9149-740f24312a1c,,Postal Address,St. John,Parish,,,,,,Listed building,Government of Jersey,JN0002,,,,Highview,,"Highview, La Rue Militaire",,0500002,GEOMETRYCOLLECTION (POINT (-2.114236 49.239394)),,,
