ResourceID,Administrative Subdivision Type,External Identifier Type,End Date of Existence,Place Description,End Date Type,Description Type,Place Address,Activity Type,Spatial Coordinates Geometry,Address Type,Keyword,Name Type,Administrative Subdivision Name,Description,To Date,Start Date Type,Name,Primary Reference Number,From Date,Geometry Qualifier,Start Date of Existence,External Source,External XRef,Cadastral Reference
0bd528f0-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Les Ruettes, Les Ruettes",,GEOMETRYCOLLECTION (POINT (-2.135269 49.226668)),Postal Address,Richmond Map,,St. Lawrence,,,,Les Ruettes,0600116,,,,Government of Jersey,LA0116,
0bd66a80-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Highlands de Bas Farm, La Grande Route de St Laurent",,GEOMETRYCOLLECTION (POINT (-2.137161 49.21582)),Postal Address,Richmond Map,,St. Lawrence,,,,Highlands de Bas Farm,0600157,,,,Government of Jersey,LA0157,
048707f0-149c-0138-c573-740f24312a1c,Parish,,,,,,"Site of Shipbuilding Yard, Victoria Avenue",,GEOMETRYCOLLECTION (POINT (-2.119293 49.188608)),Postal Address,,,St. Helier,,,,Site of Shipbuilding Yard,0400760,,,,,,
fc80b910-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Maison Ville La Bas, La Rue de la Devise",,GEOMETRYCOLLECTION (POINT (-2.240745 49.249458)),Postal Address,Richmond Map,,St. Ouen,,,,Maison Ville La Bas,0900108,,,,Government of Jersey,OU0108,
2ef83690-1168-0138-9137-740f24312a1c,Parish,,,,,,"Campview, La Rue du Val de la Mare du Sud",,GEOMETRYCOLLECTION (POINT (-2.212037 49.209761)),Postal Address,,,St. Peter,,,,Campview,1000324,,,,,,
2eece940-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"La Ferme du Saut Falluet, La Rue du Saut Falluet",,GEOMETRYCOLLECTION (POINT (-2.188338 49.202846)),Postal Address,,,St. Peter,,,,La Ferme du Saut Falluet,1000063,,,,Government of Jersey,PE0063,
fc7e7c90-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"La Ferme, La Rue du Nord",,GEOMETRYCOLLECTION (POINT (-2.222985 49.246301)),Postal Address,Richmond Map,,St. Ouen,,,,La Ferme,0900043,,,,Government of Jersey,OU0043,
296ad510-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Les Arches Farm, La Grande Route de St Martin",,GEOMETRYCOLLECTION (POINT (-2.07005 49.205328)),Postal Address,Richmond Map,,St. Saviour,,,,Les Arches Farm,1100030,,,,Government of Jersey,SA0030,
b921d5bc-8340-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,Aquila Road,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.108699 49.188803)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  Two trenches (0401061 and 0401063)  were excavated in this area of Aquila Road in 1973. These trenches were on the site of Hampshire garden cottages. The environment was dune sand over layered peat and sand. The only evidence that  there was habitation was related to the demolished cottages, dating from the early 19th century. The finds were a wide range of dates within the 19th century as well as a few sherds of 18th century pottery which may have come from a house nearby marked on a 1737 map. At the lowest level water worn medieval pottery was found.  ",1973,,Aquila Road,0401063,1973,,,,,
04814f20-149c-0138-c573-740f24312a1c,Parish,,,,,,"86, Bath Street",,GEOMETRYCOLLECTION (POINT (-2.102555 49.186808)),Postal Address,,,St. Helier,,,,86,0401846,,,,,,
b3648f10-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"La Mare d'Angot, La Rue de la Ville à l'Evêque",,GEOMETRYCOLLECTION (POINT (-2.102888 49.230815)),Postal Address,,,Trinity,,,,La Mare d'Angot,1200078,,,,Government of Jersey,TR0078,
0bd71110-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Millbrook Villa, La Rue du Galet",,GEOMETRYCOLLECTION (POINT (-2.138464 49.19752)),Postal Address,,,St. Lawrence,,,,Millbrook Villa,0600185,,,,Government of Jersey,LA0185,
044e7690-149c-0138-c573-740f24312a1c,Parish,,,,,,"Gloster Vaults, Gloucester Street",,GEOMETRYCOLLECTION (POINT (-2.113085 49.186495)),Postal Address,,,St. Helier,,,,Gloster Vaults,0400219,,,,,,
047a3360-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Les Barraques, South Pier",,GEOMETRYCOLLECTION (POINT (-2.110785 49.177148)),Postal Address,,,St. Helier,,,,Les Barraques,0401559,,,,Government of Jersey,HE1559,
84df4500-1168-0138-913a-740f24312a1c,Parish,,,,,,"Site of Drill Shed, Field G271",,GEOMETRYCOLLECTION (POINT (-2.052741 49.183775)),Field Number,,,Grouville,,,,Site of Drill Shed,0300257,,,,,,
061de700-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Haut du Rue Farm, La Rue du Rue",,GEOMETRYCOLLECTION (POINT (-2.052782 49.207995)),Postal Address,,,St. Martin,,,,Haut du Rue Farm,0700065,,,,Government of Jersey,MN0065,
fc7f4140-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Hastingue Farm, La Route de L'Étacq",,GEOMETRYCOLLECTION (POINT (-2.241045 49.23964)),Postal Address,,,St. Ouen,,,,Hastingue Farm,0900065,,,,Government of Jersey,OU0065,
047b1590-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Bel Respiro, La Route de la Trinité",,GEOMETRYCOLLECTION (POINT (-2.099608 49.204254)),Postal Address,Richmond Map,,St. Helier,,,,Bel Respiro,0401583,,,,Government of Jersey,HE1583,
0bd6df60-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Beulah & 2 Brooklyn Cottages, Le Chemin des Moulins",,GEOMETRYCOLLECTION (POINT (-2.135984 49.199153)),Postal Address,,,St. Lawrence,,,,Beulah & 2 Brooklyn Cottages,0600175,,,,Government of Jersey,"LA0175, LA0261",
b36e0c20-149f-0138-c579-740f24312a1c,Parish,,,,,,"Les Vaux Farm, La Rue de la Monnaie",,GEOMETRYCOLLECTION (POINT (-2.098623 49.232879)),Postal Address,Richmond Map,,Trinity,,,,Les Vaux Farm,1200249,,,,,,
046601b0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"36, David Place",,GEOMETRYCOLLECTION (POINT (-2.103312 49.189351)),Postal Address,,,St. Helier,,,,36,0400929,,,,Government of Jersey,HE0929,
04554680-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Seaton Place Mission Chapel, Seaton Place",,GEOMETRYCOLLECTION (POINT (-2.111185 49.186018)),Postal Address,Place of Worship,,St. Helier,,,,Seaton Place Mission Chapel,0400460,,,,Government of Jersey,HE0460,
8b6c9240-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Wellhead 'Le Don Baudains', La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.051301 49.173502)),Postal Address,,,St. Clement,,,,Wellhead 'Le Don Baudains',0200076,,,,Government of Jersey,CL0076,
2ef45dd0-1168-0138-9137-740f24312a1c,Parish,Listed building,,,,,"St Peter's Parish Church, La Rue de l'Église",,GEOMETRYCOLLECTION (POINT (-2.184102 49.212425)),Postal Address,"Place of Worship,Richmond Map",,St. Peter,,,,St Peter's Parish Church,1000186,,,,Government of Jersey,PE0186,
061eb7a0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Les Jardins, La Rue de la Perruque",,GEOMETRYCOLLECTION (POINT (-2.025215 49.228693)),Postal Address,,,St. Martin,,,,Les Jardins,0700089,,,,Government of Jersey,MN0089,
0444e3e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Odeon Cinema , Bath Street",,GEOMETRYCOLLECTION (POINT (-2.10287 49.187406)),Postal Address,,,St. Helier,,,,Odeon Cinema ,0400024,,,,Government of Jersey,HE0024,
b36be460-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Fontaine , La Rue du Câtel ",,GEOMETRYCOLLECTION (POINT (-2.04713 49.236712)),Postal Address,,,Trinity,,,,Fontaine ,1200124,,,,Government of Jersey,TR0124,
06223470-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"St. Agatha, La Route de la Côte",,GEOMETRYCOLLECTION (POINT (-2.026679 49.212052)),Postal Address,Place of Worship,,St. Martin,,,,St. Agatha,0700183,,,,Government of Jersey,MN0183,
296d4000-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Goodwood, Prince's Tower Road",,GEOMETRYCOLLECTION (POINT (-2.069292 49.198901)),Postal Address,,,St. Saviour,,,,Goodwood,1100093,,,,Government of Jersey,SA0093,
b36d4c30-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Guide Post, La Route d'Ebenezer (junction with La Grande Route de St. Jean) ",,GEOMETRYCOLLECTION (POINT (-2.111232 49.239824)),Postal Address,,,Trinity,,,,Guide Post,1200228,,,,Government of Jersey,TR0228,
b36ad080-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"Oakfield Farm, La Rue de la Croiserie",,GEOMETRYCOLLECTION (POINT (-2.092119 49.21572)),Postal Address,Richmond Map,,Trinity,,,,Oakfield Farm,1200232,,,,Government of Jersey,TR0232,
2969cd80-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Glenbrook, Beach Road",,GEOMETRYCOLLECTION (POINT (-2.096686 49.178749)),Postal Address,,,St. Saviour,,,,Glenbrook,1100003,,,,Government of Jersey,SA0003,
2ef7ff00-1168-0138-9137-740f24312a1c,Parish,,,Weathered due to remote location.,,,Site of Resistance Nest Höhe 175,,GEOMETRYCOLLECTION (POINT (-2.15707 49.203151)),Postal Address,German Occupation,,St. Peter,,,,Site of Resistance Nest Höhe 175,1000319,,,,,,
5051f040-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"1-2 Le Coin Cottages, Le Mont du Coin",,GEOMETRYCOLLECTION (POINT (-2.173235 49.196215)),Postal Address,Richmond Map,,St. Brelade,,,,1-2 Le Coin Cottages,0100017,,,,Government of Jersey,BR0017,
50565a10-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"La Sarsonnerie, La Rue de la Valeuse",,GEOMETRYCOLLECTION (POINT (-2.194607 49.18644)),Postal Address,,,St. Brelade,,,,La Sarsonnerie,0100118,,,,Government of Jersey,BR0118,
0472b230-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"1, Pier Road",,GEOMETRYCOLLECTION (POINT (-2.107098 49.182974)),Postal Address,Richmond Map,,St. Helier,,,,1,0401306,,,,Government of Jersey,HE1306,
04889e50-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"27-28, Esplanade",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.111317 49.184666)),Postal Address,,,St. Helier,"Museum of London Archaeology were commissioned by Dandara Ltd to undertake a watching brief. Finds included post-medieval pottery, an early 19th century structure within the Rue des Mielles property and evidence of late 19th century industrial features (water tanks, chimney base with possible flue, machine bases, cellars). These were assumed to have been incorporated with the original layout of the buildings and may be associated with acitivites of J W Huelin or subsequent owner. ",,,27-28,0400129.1,,,,Government of Jersey,HE0129,
04528a70-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"12, The Parade",,GEOMETRYCOLLECTION (POINT (-2.110501 49.186613)),Postal Address,,,St. Helier,,,,12,0400381,,,,Government of Jersey,HE0381,
50604a50-116c-0138-914f-740f24312a1c,Parish,Listed building,,,,,"La Hougue de Foret, Field B551",,GEOMETRYCOLLECTION (POINT (-2.214683 49.180758)),Field Number,Megalithic,,St. Brelade,,,,La Hougue de Foret,0100367,,,,Government of Jersey,BR0367,
04617690-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"20, Beresford Street",,GEOMETRYCOLLECTION (POINT (-2.103033 49.185101)),Postal Address,,,St. Helier,,,,20,0400807,,,,Government of Jersey,HE0807,
06234060-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Talana, Le Mont de Gouray",,GEOMETRYCOLLECTION (POINT (-2.025539 49.199243)),Postal Address,,,St. Martin,,,,Talana,0700234,,,,Government of Jersey,MN0234,
0bdc3670-116c-0138-9146-740f24312a1c,Parish,,,Demolished,,,"Site of Bel Royal Railway Halt, La Route de la Haule",,GEOMETRYCOLLECTION (POINT (-2.152425 49.196842)),Postal Address,Railway,,St. Lawrence,,,,Site of Bel Royal Railway Halt,0600276,,,,,,
046862b0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"17, Le Geyt Street",,GEOMETRYCOLLECTION (POINT (-2.107057 49.186769)),Postal Address,,,St. Helier,,,,17,0400999,,,,Government of Jersey,HE0999,
04484ed0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"12, Chevalier Road",,GEOMETRYCOLLECTION (POINT (-2.101644 49.188165)),Postal Address,,,St. Helier,,,,12,0400110,,,,Government of Jersey,HE0110,
f154c270-1168-0138-9140-740f24312a1c,Parish,Listed building,,,,,"La Petite Ecole, La Charrière",,GEOMETRYCOLLECTION (POINT (-2.180758 49.239154)),Postal Address,,,St. Mary,,,,La Petite Ecole,0800012,,,,Government of Jersey,MY0012,
045f44e0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"20, West Park Avenue",,GEOMETRYCOLLECTION (POINT (-2.112133 49.19)),Postal Address,,,St. Helier,,,,20,0400740,,,,Government of Jersey,HE0740,
062549d0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Beau Site, Le Mont de Gouray",,GEOMETRYCOLLECTION (POINT (-2.026934 49.199219)),Postal Address,,,St. Martin,,,,Beau Site,0700320,,,,Government of Jersey,MN0320,
b3692df0-149f-0138-c579-740f24312a1c,Parish,Listed building,,,,,"La Bergerie, La Rue de la Bergerie",,GEOMETRYCOLLECTION (POINT (-2.092862 49.238539)),Postal Address,,,Trinity,,,,La Bergerie,1200089,,,,Government of Jersey,TR0089,
061f04c0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Le Catillon, Les Charrières",,GEOMETRYCOLLECTION (POINT (-2.035455 49.220068)),Postal Address,Richmond Map,,St. Martin,,,,Le Catillon,0700095,,,,Government of Jersey,MN0095,
fc838310-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"La Porte, La Rue de la Porte",,GEOMETRYCOLLECTION (POINT (-2.225939 49.248483)),Postal Address,,,St. Ouen,,,,La Porte,0900210,,,,Government of Jersey,OU0210,
2ef54ee0-1168-0138-9137-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Clos de la Hougue, Field P137",,GEOMETRYCOLLECTION (POINT (-2.191195 49.221036)),Field Number,,,St. Peter,,,,Clos de la Hougue,1000283,,,,Government of Jersey,PE0283,
2ef629d0-1168-0138-9137-740f24312a1c,Parish,,,,,,"Site of Chapelle de St Nicolas, Field P745",,GEOMETRYCOLLECTION (POINT (-2.173204 49.210373)),Field Number,Place of Worship,,St. Peter,,,,Site of Chapelle de St Nicolas,1000279,,,,,,
04564270-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Linden Hall, La Route de la Trinité",,GEOMETRYCOLLECTION (POINT (-2.098183 49.208865)),Postal Address,,,St. Helier,,,,Linden Hall,0400484,,,,Government of Jersey,HE0484,
045564a0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"5, Stopford Road",,GEOMETRYCOLLECTION (POINT (-2.102421 49.189304)),Postal Address,,,St. Helier,,,,5,0400463,,,,Government of Jersey,HE0463,
061fc920-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Sous Le Bois, Le Mont de Rozel",,GEOMETRYCOLLECTION (POINT (-2.044857 49.235652)),Postal Address,,,St. Martin,,,,Sous Le Bois,0700115,,,,Government of Jersey,MN0115,
047ed790-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"8, York Street",,GEOMETRYCOLLECTION (POINT (-2.109411 49.185837)),Postal Address,,,St. Helier,,,,8,0401685,,,,Government of Jersey,HE1685,
0bd7a160-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Rockvale, La Rue de Haut",,GEOMETRYCOLLECTION (POINT (-2.141401 49.20132)),Postal Address,,,St. Lawrence,,,,Rockvale,0600208,,,,Government of Jersey,LA0208,
047ecda0-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"26, Windsor Road",,GEOMETRYCOLLECTION (POINT (-2.105333 49.189324)),Postal Address,,,St. Helier,,,,26,0401684,,,,Government of Jersey,HE1684,
297333b0-1168-0138-9134-740f24312a1c,Parish,,,,,,"Bas Terrain, St Clement's Road",,GEOMETRYCOLLECTION (POINT (-2.097388 49.178028)),Postal Address,,,St. Saviour,,,,Bas Terrain,1100342,,,,,,
8b6e2850-1498-0138-c570-740f24312a1c,Parish,Listed building,,,,,"Post Box No.24, La Grande Route de St. Clement",,GEOMETRYCOLLECTION (POINT (-2.057047 49.173471)),Postal Address,,,St. Clement,,,,Post Box No.24,0200116,,,,Government of Jersey,CL0072,
296fb300-1168-0138-9134-740f24312a1c,Parish,Listed building,,,,,"Eden House, La Rue des Friquettes",,GEOMETRYCOLLECTION (POINT (-2.071693 49.203834)),Postal Address,,,St. Saviour,,,,Eden House,1100171,,,,Government of Jersey,SA0171,
fc84bd60-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Les Laveurs Slipway, La Route des Laveurs",,GEOMETRYCOLLECTION (POINT (-2.235463 49.23025)),Postal Address,,,St. Ouen,,,,Les Laveurs Slipway,0900119,,,,Government of Jersey,OU0119,
fc86b370-149c-0138-c576-740f24312a1c,Parish,Area of Archaeological Potential,,,,,"Petite Hougue, Field O112",,GEOMETRYCOLLECTION (POINT (-2.215347 49.253348)),Field Number,,,St. Ouen,,,,Petite Hougue,0900236,,,,Government of Jersey,OU0236,
047b9200-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"36, Val Plaisant",,GEOMETRYCOLLECTION (POINT (-2.104734 49.189826)),Postal Address,,,St. Helier,,,,36,0401600,,,,Government of Jersey,HE1600,
50604020-116c-0138-914f-740f24312a1c,Parish,Listed place,,,,,"Portelet Lithic Scatter, Area of Field B678",,GEOMETRYCOLLECTION (POINT (-2.184009 49.170708)),Field Number,,,St. Brelade,,,,Portelet Lithic Scatter,0100365,,,,Government of Jersey,BR0365,
04444960-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Jersey Brewery, Ann Street",,GEOMETRYCOLLECTION (POINT (-2.099332 49.186826)),Postal Address,,,St. Helier,,,,Jersey Brewery,0400010,,,,Government of Jersey,HE0010/HE1819,
1bb61f02-8644-11eb-8701-0275d4869ef4,Parish,,,,,Archaeological Excavation,9 Dumaresq Street,Archaeological Excavation,GEOMETRYCOLLECTION (POINT (-2.108545 49.185508)),Postal Address,,,St. Helier,"This site was excavated as part of archaeological fieldwork in the town of St Helier, led by Margaret Finlaison in the 1970s-1990s. The investigations were written up in a report by Charlotte Hotton in 1996.  One trench was opened at 9 Dumaresq Street. No medieval occupation levels were uncovered but a quantity of 13th-14th century material was found distributed in the sand at 1.0m. The environment was sand. ",,,9 Dumaresq Street,0401192,,,,,,
0621c0b0-116c-0138-9143-740f24312a1c,Parish,Listed building,,,,,"Orient Place, La Rue des Alleurs",,GEOMETRYCOLLECTION (POINT (-2.048788 49.227764)),Postal Address,,,St. Martin,,,,Orient Place,0700166,,,,Government of Jersey,MN0166,
04676050-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"103, Don Road",,GEOMETRYCOLLECTION (POINT (-2.096233 49.180503)),Postal Address,,,St. Helier,,,,103,0400968,,,,Government of Jersey,HE0968,
46902ec0-116c-0138-9149-740f24312a1c,Parish,Listed building,,,,,"Northwood, La Rue de Sorel",,GEOMETRYCOLLECTION (POINT (-2.154393 49.253748)),Postal Address,Richmond Map,,St. John,,,,Northwood,0500191,,,,Government of Jersey,JN0191,
04824c70-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,Archaeological Evaluation,"South Hill Park, South Hill",Archaeological Evaluation,GEOMETRYCOLLECTION (POINT (-2.108367 49.176518)),Postal Address,,,St. Helier,Absolute Archaeology undertook a watching brief on behalf of Jersey Electric PLC in conjunction with groundworks ahead of the development of a new electricity switching station. No archaeological remains were found including evidence for the World War II German prisoner of war camp.,,,South Hill Park,0401898,,,,Government of Jersey,HE1898,
fc8333f0-149c-0138-c576-740f24312a1c,Parish,Listed building,,,,,"Ville Bagot, L'Amont de la Ville Bagot",,GEOMETRYCOLLECTION (POINT (-2.206464 49.24347)),Postal Address,Richmond Map,,St. Ouen,,,,Ville Bagot,0900202,,,,Government of Jersey,OU0202,
0bd30c50-116c-0138-9146-740f24312a1c,Parish,Listed building,,,,,"Seaside, La Route de la Haule",,GEOMETRYCOLLECTION (POINT (-2.154493 49.196588)),Postal Address,,,St. Lawrence,,,,Seaside,0600060,,,,Government of Jersey,LA0060,
04773890-149c-0138-c573-740f24312a1c,Parish,Listed building,,,,,"Millbrook Stores, La Route de St Aubin",,GEOMETRYCOLLECTION (POINT (-2.128418 49.194737)),Postal Address,,,St. Helier,,,,Millbrook Stores,0401441,,,,Government of Jersey,HE1441,
